# M_main, z_main, v_vir
7.666494470855451562e+13 3.974218850755360521e-01 6.067188155166045362e+02
7.666068584278831250e+13 3.975884699914351006e-01 6.067369417366090829e+02
7.665642695941781250e+13 3.977550560846909722e-01 6.067550659899943639e+02
7.665216805844335938e+13 3.979216433589844448e-01 6.067731882771653318e+02
7.664790913987107812e+13 3.980882318177675350e-01 6.067913085985021553e+02
7.664365020368982812e+13 3.982548214651841501e-01 6.068094269544614008e+02
7.662682383044734375e+13 3.984214123046856404e-01 6.067943720956521929e+02
7.662256480710926562e+13 3.985880355362941274e-01 6.068124890478386533e+02
7.661830576616448438e+13 3.987546599677135317e-01 6.068306040352134687e+02
7.661404670760762500e+13 3.989212856028419574e-01 6.068487170582051249e+02
7.660978763144479688e+13 3.990879124451373050e-01 6.068668281171944727e+02
7.660552853767346875e+13 3.992545404983981472e-01 6.068849372125995387e+02
7.660126942629112500e+13 3.994211697663952454e-01 6.069030443448338019e+02
7.659701029730389062e+13 3.995878002525957706e-01 6.069211495142795911e+02
7.659275115070346875e+13 3.997544319610051855e-01 6.069392527213767607e+02
7.658849198649023438e+13 3.999210648952978842e-01 6.069573539665286717e+02
7.658423280466167188e+13 4.000876990592604487e-01 6.069754532501515314e+02
7.657997360521812500e+13 4.002543344565562822e-01 6.069935505726473366e+02
7.657571438816571875e+13 4.004209710906371233e-01 6.070116459343958013e+02
7.657145515349617188e+13 4.005876089655032724e-01 6.070297393358354157e+02
7.656719590121271875e+13 4.007542480847115507e-01 6.070478307773568076e+02
7.656293663131284375e+13 4.009208884520364946e-01 6.070659202593739110e+02
7.655867734379401562e+13 4.010875300712558045e-01 6.070840077823011143e+02
7.655441803866234375e+13 4.012541729458092288e-01 6.071020933465160851e+02
7.655015871590954688e+13 4.014208170796988440e-01 6.071201769524573137e+02
7.654589937554462500e+13 4.015874624762409417e-01 6.071382586004884843e+02
7.654164001755929688e+13 4.017541091394403741e-01 6.071563382910487690e+02
7.653738064195392188e+13 4.019207570729502743e-01 6.071744160245381181e+02
7.653312124872598438e+13 4.020874062805464000e-01 6.071924918013705792e+02
7.652886183787870312e+13 4.022540567657653110e-01 6.072105656219330285e+02
7.652460240940954688e+13 4.024207085323786015e-01 6.072286374866388314e+02
7.652034296331312500e+13 4.025873615842562869e-01 6.072467073959109030e+02
7.651608349959556250e+13 4.027540159248317875e-01 6.072647753501256602e+02
7.651182401826006250e+13 4.029206715576472142e-01 6.072828413496712301e+02
7.650756451929548438e+13 4.030873284867932393e-01 6.073009053949940608e+02
7.650330500270217188e+13 4.032539867159341540e-01 6.073189674864959215e+02
7.649904546848910938e+13 4.034206462483654332e-01 6.073370276245366313e+02
7.649478591664515625e+13 4.035873070881836888e-01 6.073550858095640024e+02
7.649052634717640625e+13 4.037539692388169010e-01 6.073731420419532014e+02
7.648626676008032812e+13 4.039206327040165134e-01 6.073911963221138421e+02
7.648200715536015625e+13 4.040872974873120360e-01 6.074092486504317776e+02
7.647774753301048438e+13 4.042539635925737618e-01 6.074272990273296955e+02
7.647348789302879688e+13 4.044206310235487489e-01 6.074453474532164137e+02
7.646922823541545312e+13 4.045872997838712570e-01 6.074633939284885855e+02
7.646496856017365625e+13 4.047539698770797889e-01 6.074814384535330873e+02
7.646070886729801562e+13 4.049206413070261523e-01 6.074994810287698783e+02
7.645644915679176562e+13 4.050873140772413561e-01 6.075175216545848116e+02
7.645218942864948438e+13 4.052539881915765974e-01 6.075355603313971642e+02
7.644792968287153125e+13 4.054206636536747954e-01 6.075535970596049538e+02
7.644366991946400000e+13 4.055873404669328997e-01 6.075716318395780036e+02
7.643941013842437500e+13 4.057540186350988565e-01 6.075896646717253589e+02
7.643515033974725000e+13 4.059206981620259724e-01 6.076076955564665241e+02
7.643089052343296875e+13 4.060873790513421788e-01 6.076257244941969020e+02
7.642663068948189062e+13 4.062540613066648043e-01 6.076437514853098492e+02
7.642237083789146875e+13 4.064207449317474019e-01 6.076617765302154339e+02
7.641811096866495312e+13 4.065874299300975547e-01 6.076797996292948483e+02
7.641385108179690625e+13 4.067541163055567455e-01 6.076978207829661187e+02
7.640959117729057812e+13 4.069208040616421607e-01 6.077158399916122562e+02
7.640533125514054688e+13 4.070874932021912307e-01 6.077338572556503777e+02
7.640107131535579688e+13 4.072541837304989865e-01 6.077518725754398474e+02
7.639681135792517188e+13 4.074208756506305651e-01 6.077698859514223386e+02
7.639255138285476562e+13 4.075875689659723689e-01 6.077878973839658556e+02
7.638829139014492188e+13 4.077542636801560483e-01 6.078059068734660286e+02
7.638403137978446875e+13 4.079209597972287549e-01 6.078239144203614615e+02
7.637977135178528125e+13 4.080876573203474078e-01 6.078419200249950336e+02
7.637551130613906250e+13 4.082543562534837189e-01 6.078599236877992098e+02
7.637125124284615625e+13 4.084210566002406950e-01 6.078779254091649591e+02
7.636699116191267188e+13 4.085877583640062372e-01 6.078959251894603995e+02
7.636273106332456250e+13 4.087544615489452915e-01 6.079139230291367539e+02
7.635847094709081250e+13 4.089211661583326829e-01 6.079319189285500897e+02
7.635421081320887500e+13 4.090878721958929876e-01 6.079499128881047909e+02
7.634995066167909375e+13 4.092545796652276024e-01 6.079679049081913718e+02
7.634569049249606250e+13 4.094212885701628002e-01 6.079858949892243345e+02
7.634143030566876562e+13 4.095879989139652455e-01 6.080038831315582684e+02
7.633717010118603125e+13 4.097547107006923595e-01 6.080218693356330277e+02
7.633290987905395312e+13 4.099214239337125587e-01 6.080398536018133200e+02
7.632864963926425000e+13 4.100881386169701326e-01 6.080578359305268350e+02
7.632438938182876562e+13 4.102548547536044032e-01 6.080758163221133827e+02
7.632012910673634375e+13 4.104215723476681843e-01 6.080937947770119081e+02
7.631586881399306250e+13 4.105882914025457131e-01 6.081117712955898469e+02
7.631160850359064062e+13 4.107550119221596296e-01 6.081297458782710237e+02
7.630734817553229688e+13 4.109217339099786592e-01 6.081477185254301503e+02
7.630308782981837500e+13 4.110884573696180766e-01 6.081656892374597874e+02
7.629882746644921875e+13 4.112551823046551314e-01 6.081836580147459017e+02
7.629456708542229688e+13 4.114219087187930834e-01 6.082016248576893531e+02
7.629030668673793750e+13 4.115886366156291110e-01 6.082195897666792916e+02
7.628604627039648438e+13 4.117553659987464587e-01 6.082375527421028210e+02
7.628178583639540625e+13 4.119220968718508291e-01 6.082555137843609145e+02
7.627752538473503125e+13 4.120888292385180285e-01 6.082734728938390845e+02
7.627326491541282812e+13 4.122555631024497624e-01 6.082914300709376221e+02
7.626900442842628125e+13 4.124222984673474590e-01 6.083093853160565914e+02
7.626474392378145312e+13 4.125890353365644359e-01 6.083273386295578575e+02
7.626048340147006250e+13 4.127557737140093996e-01 6.083452900118626303e+02
7.625622286149532812e+13 4.129225136031647314e-01 6.083632394633474405e+02
7.625196230386045312e+13 4.130892550074919400e-01 6.083811869843859768e+02
7.624770172856003125e+13 4.132559979307966480e-01 6.083991325753886485e+02
7.624344113559439062e+13 4.134227423766591025e-01 6.084170762367418774e+02
7.623918052496676562e+13 4.135894883485297102e-01 6.084350179688168510e+02
7.623491989666596875e+13 4.137562358504348059e-01 6.084529577720476254e+02
7.623065925069523438e+13 4.139229848858481109e-01 6.084708956468094811e+02
7.622639858706062500e+13 4.140897354581066780e-01 6.084888315934612137e+02
7.622213790575673438e+13 4.142564875710143535e-01 6.085067656124132327e+02
7.621787720678390625e+13 4.144232412281360078e-01 6.085246977040491174e+02
7.616542206524664062e+13 4.145899964330327370e-01 6.084143281959645719e+02
7.616116113101121875e+13 4.147568736419821045e-01 6.084322660839950458e+02
7.615690017909925000e+13 4.149237524074019801e-01 6.084502020434605356e+02
7.615263920950529688e+13 4.150906327330957657e-01 6.084681360747704275e+02
7.614837822223257812e+13 4.152575146225150893e-01 6.084860681782954543e+02
7.614411721727567188e+13 4.154243980794627422e-01 6.085039983544451161e+02
7.613985619464353125e+13 4.155912831071715274e-01 6.085219266035667260e+02
7.613559515432498438e+13 4.157581697096618956e-01 6.085398529260925216e+02
7.613133409632612500e+13 4.159250578902752293e-01 6.085577773223816394e+02
7.612707302064151562e+13 4.160919476528063266e-01 6.085756997928421015e+02
7.609734911844556250e+13 4.162588390008074568e-01 6.085257553059940392e+02
7.609308790170120312e+13 4.164257956819019668e-01 6.085436790263711373e+02
7.608882666726837500e+13 4.165927539564243109e-01 6.085616008207955474e+02
7.608456541514454688e+13 4.167597138280476621e-01 6.085795206896613081e+02
7.608030414533290625e+13 4.169266753002229264e-01 6.085974386333384700e+02
7.607604285782803125e+13 4.170936383767455680e-01 6.086153546522347142e+02
7.607178155263025000e+13 4.172606030611751837e-01 6.086332687467313463e+02
7.606752022973990625e+13 4.174275693570780321e-01 6.086511809172112635e+02
7.606325888915729688e+13 4.175945372680028855e-01 6.086690911640539525e+02
7.605899753087701562e+13 4.177615067977406005e-01 6.086869994876660712e+02
7.605473615490514062e+13 4.179284779496244551e-01 6.087049058884048236e+02
7.605047476123625000e+13 4.180954507274448062e-01 6.087228103666766401e+02
7.604621334987065625e+13 4.182624251347424327e-01 6.087407129228598706e+02
7.604195192080868750e+13 4.184294011750750997e-01 6.087586135573353658e+02
7.603769047404493750e+13 4.185963788522288342e-01 6.087765122705091017e+02
7.603342900958546875e+13 4.187633581695355267e-01 6.087944090627375999e+02
7.602916752742771875e+13 4.189303391306475888e-01 6.088123039344111476e+02
7.602490602757203125e+13 4.190973217391147365e-01 6.088301968859091176e+02
7.602064451001296875e+13 4.192643059987185006e-01 6.088480879176365761e+02
7.601638297475660938e+13 4.194312919127794470e-01 6.088659770299483398e+02
7.601212142179465625e+13 4.195982794851809139e-01 6.088838642232592520e+02
7.600785985113317188e+13 4.197652687192429122e-01 6.089017494979239018e+02
7.600359826276673438e+13 4.199322596187390344e-01 6.089196328543459913e+02
7.599933665670142188e+13 4.200992521869921781e-01 6.089375142928805644e+02
7.599507503292893750e+13 4.202662464278777432e-01 6.089553938139409865e+02
7.599081339145246875e+13 4.204332423448204348e-01 6.089732714178927608e+02
7.598655173226657812e+13 4.206002399415859072e-01 6.089911471051376566e+02
7.598229005537734375e+13 4.207672392214960033e-01 6.090090208760307178e+02
7.597802836078510938e+13 4.209342401880803997e-01 6.090268927309477931e+02
7.597376664847867188e+13 4.211012428453325684e-01 6.090447626703155493e+02
7.596950491846698438e+13 4.212682471964472875e-01 6.090626306944739099e+02
7.596524317074750000e+13 4.214352532450796884e-01 6.090804968038133893e+02
7.596098140531478125e+13 4.216022609949869882e-01 6.090983609987340515e+02
7.595671962217778125e+13 4.217692704493528622e-01 6.091162232795745695e+02
7.595245782132818750e+13 4.219362816120534321e-01 6.091340836467480813e+02
7.594819600276632812e+13 4.221032944866199843e-01 6.091519421006308903e+02
7.594393416649251562e+13 4.222703090765868583e-01 6.091697986415995274e+02
7.593967231250995312e+13 4.224373253853618837e-01 6.091876532700161988e+02
7.593541044081031250e+13 4.226043434168099133e-01 6.092055059862923372e+02
7.593114855139968750e+13 4.227713631742324729e-01 6.092233567907791212e+02
7.592688664426689062e+13 4.229383846616065479e-01 6.092412056838996932e+02
7.592262471942660938e+13 4.231054078819020958e-01 6.092590526659704437e+02
7.591836277686767188e+13 4.232724328390784496e-01 6.092768977374114456e+02
7.591410081658751562e+13 4.234394595367739766e-01 6.092947408986098026e+02
7.590983883859220312e+13 4.236064879782922565e-01 6.093125821499169206e+02
7.590557684288206250e+13 4.237735181671448692e-01 6.093304214917053514e+02
7.590131482945165625e+13 4.239405501070716564e-01 6.093482589243720895e+02
7.589705279830129688e+13 4.241075838016007404e-01 6.093660944482925288e+02
7.589279074942843750e+13 4.242746192543589423e-01 6.093839280638516129e+02
7.588852868283912500e+13 4.244416564686280813e-01 6.094017597713968826e+02
7.588426659852795312e+13 4.246086954481538278e-01 6.094195895713263553e+02
7.588000449649234375e+13 4.247757361965588396e-01 6.094374174640241790e+02
7.587574237673550000e+13 4.249427787172470050e-01 6.094552434498517641e+02
7.587148023925484375e+13 4.251098230138404266e-01 6.094730675291928037e+02
7.586721808404784375e+13 4.252768690899541570e-01 6.094908897024301950e+02
7.586295591111478125e+13 4.254439169491141537e-01 6.095087099699387636e+02
7.585869372045887500e+13 4.256109665946961051e-01 6.095265283320748040e+02
7.585443151207754688e+13 4.257780180303347151e-01 6.095443447892243967e+02
7.578957900900640625e+13 4.259450712596405397e-01 6.093998069078695607e+02
7.578531651310339062e+13 4.261122787133980183e-01 6.094176316736487706e+02
7.578105399945959375e+13 4.262794879703410422e-01 6.094354545325787740e+02
7.577679146807532812e+13 4.264466990339789709e-01 6.094532754850308720e+02
7.577252891895378125e+13 4.266139119077149156e-01 6.094710945313652246e+02
7.576826635208950000e+13 4.267811265952796695e-01 6.094889116719763251e+02
7.576400376748854688e+13 4.269483430999563844e-01 6.095067269072108047e+02
7.575974116514835938e+13 4.271155614253694388e-01 6.095245402374523565e+02
7.575547854506350000e+13 4.272827815752488489e-01 6.095423516630950189e+02
7.575121590724001562e+13 4.274500035528770447e-01 6.095601611844855370e+02
7.574695325166673438e+13 4.276172273622123043e-01 6.095779688020427329e+02
7.574269057835545312e+13 4.277844530062975270e-01 6.095957745160865215e+02
7.573842788729785938e+13 4.279516804889778037e-01 6.096135783270235606e+02
7.573416517849712500e+13 4.281189098136404247e-01 6.096313802352112816e+02
7.572990245194495312e+13 4.282861409841368650e-01 6.096491802410570244e+02
7.572563970764737500e+13 4.284533740037241856e-01 6.096669783449032138e+02
7.572137694560184375e+13 4.286206088760074473e-01 6.096847745471294502e+02
7.571711416581439062e+13 4.287878456042772957e-01 6.097025688480840699e+02
7.571285136827959375e+13 4.289550841922510349e-01 6.097203612481586106e+02
7.570858855299487500e+13 4.291223246435296734e-01 6.097381517477322177e+02
7.570432571996342188e+13 4.292895669615055532e-01 6.097559403471631185e+02
7.568102556040103125e+13 4.294568111501104735e-01 6.097226067724104723e+02
7.567676261257737500e+13 4.296241052232624980e-01 6.097403953800346699e+02
7.567249964700503125e+13 4.297914011743523832e-01 6.097581820876741858e+02
7.566823666367570312e+13 4.299586990072241099e-01 6.097759668957346548e+02
7.563847023608718750e+13 4.301259987252465944e-01 6.097252294023904824e+02
7.563420711100278125e+13 4.302933647063222344e-01 6.097430155146339530e+02
7.562994396815839062e+13 4.304607325807017770e-01 6.097607997271358045e+02
7.562568080755145312e+13 4.306281023519913376e-01 6.097785820402750687e+02
7.562141762917939062e+13 4.307954740238001956e-01 6.097963624544316872e+02
7.561715443304823438e+13 4.309628475993855234e-01 6.098141409699471751e+02
7.561289121915256250e+13 4.311302230824654580e-01 6.098319175872126152e+02
7.560862798749267188e+13 4.312976004765221583e-01 6.098496923065931696e+02
7.560436473806596875e+13 4.314649797851674018e-01 6.098674651284691208e+02
7.560010147087276562e+13 4.316323610118760201e-01 6.098852360532042667e+02
7.559583818591050000e+13 4.317997441602525188e-01 6.099030050811776391e+02
7.559157488318520312e+13 4.319671292335560131e-01 6.099207722127309808e+02
7.558731156269142188e+13 4.321345162354929825e-01 6.099385374482529869e+02
7.558304822442946875e+13 4.323019051695475845e-01 6.099563007881092744e+02
7.557878486839962500e+13 4.324692960392071961e-01 6.099740622326658013e+02
7.557452149459645312e+13 4.326366888481674167e-01 6.099918217823095574e+02
7.557025810302600000e+13 4.328040835996861402e-01 6.100095794373821718e+02
7.556599469368281250e+13 4.329714802974652943e-01 6.100273351982713166e+02
7.556173126656718750e+13 4.331388789449810983e-01 6.100450890653411307e+02
7.555746782167654688e+13 4.333062795458256233e-01 6.100628410389681449e+02
7.555320435901693750e+13 4.334736821032422749e-01 6.100805911194911459e+02
7.554894087858289062e+13 4.336410866209388648e-01 6.100983393072990566e+02
7.554467738037184375e+13 4.338084931024966395e-01 6.101160856027664749e+02
7.554041386438409375e+13 4.339759015513871554e-01 6.101338300062565168e+02
7.553615033061993750e+13 4.341433119710750299e-01 6.101515725181309335e+02
7.553188677908542188e+13 4.343107243648161031e-01 6.101693131387308995e+02
7.552762320976934375e+13 4.344781387365220793e-01 6.101870518684648914e+02
7.552335962267773438e+13 4.346455550894450237e-01 6.102047887076736288e+02
7.551909601780515625e+13 4.348129734272604408e-01 6.102225236567400088e+02
7.551483239514901562e+13 4.349803937535581810e-01 6.102402567160397666e+02
7.551056875471823438e+13 4.351478160714597476e-01 6.102579878858983875e+02
7.550630509650448438e+13 4.353152403847800334e-01 6.102757171667151397e+02
7.550204142050806250e+13 4.354826666969715543e-01 6.102934445588499557e+02
7.549777772673212500e+13 4.356500950113909587e-01 6.103111700626531047e+02
7.549351401517123438e+13 4.358175253317055353e-01 6.103288936785065744e+02
7.548925028582854688e+13 4.359849576612748745e-01 6.103466154067609750e+02
7.548498653870435938e+13 4.361523920035540458e-01 6.103643352477766939e+02
7.548072277379607812e+13 4.363198283621173568e-01 6.103820532019265102e+02
7.547645899110114062e+13 4.364872667405356732e-01 6.103997692695829755e+02
7.547219519061982812e+13 4.366547071422530735e-01 6.104174834511039762e+02
7.546793137235242188e+13 4.368221495707373947e-01 6.104351957468516048e+02
7.546366753629923438e+13 4.369895940294391545e-01 6.104529061571851116e+02
7.545940368245192188e+13 4.371570405221435474e-01 6.104706146824986490e+02
7.545513981082226562e+13 4.373244890518495631e-01 6.104883213231033778e+02
7.545087592140195312e+13 4.374919396223556634e-01 6.105060260793958378e+02
7.544661201418839062e+13 4.376593922372140066e-01 6.105237289517450563e+02
7.544234808918760938e+13 4.378268468996518448e-01 6.105414299404865233e+02
7.543808414639415625e+13 4.379943036133474021e-01 6.105591290460032496e+02
7.543382018580832812e+13 4.381617623817428697e-01 6.105768262686530079e+02
7.542955620743040625e+13 4.383292232082767748e-01 6.105945216087926610e+02
7.542529221125781250e+13 4.384966860965138213e-01 6.106122150667929418e+02
7.542102819729657812e+13 4.386641510496700480e-01 6.106299066429876348e+02
7.541676416553550000e+13 4.388316180716344550e-01 6.106475963377808966e+02
7.541250011597487500e+13 4.389990871658515648e-01 6.106652841515306136e+02
7.540823604862070312e+13 4.391665583355435221e-01 6.106829700845711386e+02
7.540397196347043750e+13 4.393340315842536037e-01 6.107006541372696802e+02
7.539970786052146875e+13 4.395015069155350229e-01 6.107183363099953795e+02
7.539544373977123438e+13 4.396689843329373848e-01 6.107360166031163544e+02
7.539117960122287500e+13 4.398364638397914139e-01 6.107536950169782131e+02
7.538691544487667188e+13 4.400039454395267002e-01 6.107713715519359994e+02
7.538265127073292188e+13 4.401714291355726116e-01 6.107890462083447574e+02
7.537838707878329688e+13 4.403389149317137319e-01 6.108067189865980708e+02
7.537412286903668750e+13 4.405064028310270441e-01 6.108243898870127850e+02
7.535308472164537500e+13 4.406738928370677599e-01 6.107967402811430020e+02
7.534882040625817188e+13 4.408414274947555778e-01 6.108144107752393666e+02
7.534455607306467188e+13 4.410089642670266818e-01 6.108320793917719129e+02
7.534029172206228125e+13 4.411765031574132467e-01 6.108497461311054622e+02
7.533602735325128125e+13 4.413440441693616823e-01 6.108674109935976730e+02
7.533176296663195312e+13 4.415115873062807617e-01 6.108850739795994969e+02
7.532749856220745312e+13 4.416791325715036520e-01 6.109027350894567689e+02
7.532323413997520312e+13 4.418466799685616953e-01 6.109203943235338556e+02
7.531896969993259375e+13 4.420142295009996114e-01 6.109380516821975107e+02
7.531470524207704688e+13 4.421817811723517400e-01 6.109557071658131235e+02
7.531044076640884375e+13 4.423493349860360691e-01 6.109733607747332371e+02
7.530617627292826562e+13 4.425168909454770816e-01 6.109910125093111901e+02
7.530191176163271875e+13 4.426844490542221622e-01 6.110086623699143047e+02
7.529764723252821875e+13 4.428520093154562076e-01 6.110263103568702263e+02
7.529338268560931250e+13 4.430195717328287430e-01 6.110439564705560542e+02
7.528911812087629688e+13 4.431871363097532601e-01 6.110616007113234218e+02
7.528485353832654688e+13 4.433547030497660968e-01 6.110792430795376049e+02
7.528058893795750000e+13 4.435222719563999827e-01 6.110968835755631972e+02
7.527632431977228125e+13 4.436898430329550003e-01 6.111145221997395538e+02
7.527205968377118750e+13 4.438574162828438641e-01 6.111321589524186493e+02
7.526779502995450000e+13 4.440249917094824528e-01 6.111497938339520033e+02
7.526353035831387500e+13 4.441925693166181022e-01 6.111674268447259237e+02
7.525926566885820312e+13 4.443601491073313481e-01 6.111850579850573695e+02
7.525500096158203125e+13 4.445277310852630559e-01 6.112026872553219619e+02
7.525073623648850000e+13 4.446953152537053700e-01 6.112203146558575781e+02
7.524647149356926562e+13 4.448629016163979655e-01 6.112379401870491620e+02
7.522641782285179688e+13 4.450304901766495846e-01 6.112128053380658912e+02
7.522215297829806250e+13 4.451981210691774993e-01 6.112304302809052388e+02
7.521788811591559375e+13 4.453657541670422160e-01 6.112480533546843162e+02
7.521362323570754688e+13 4.455333894735464262e-01 6.112656745597429335e+02
7.520935833766845312e+13 4.457010269923140644e-01 6.112832938964529603e+02
7.520509342180432812e+13 4.458686667265413517e-01 6.113009113651436337e+02
7.520082848811257812e+13 4.460363086797321519e-01 6.113185269661735219e+02
7.519656353659059375e+13 4.462039528554208601e-01 6.113361406999074461e+02
7.519229856723865625e+13 4.463715992569913249e-01 6.113537525666907868e+02
7.518803358005418750e+13 4.465392478879673388e-01 6.113713625668863187e+02
7.517041317784232812e+13 4.467068987516297218e-01 6.113527668488684412e+02
7.516614809915435938e+13 4.468745858341584554e-01 6.113703757805992609e+02
7.516188300263226562e+13 4.470422751569938513e-01 6.113879828461342640e+02
7.515761788827345312e+13 4.472099667236498766e-01 6.114055880458338379e+02
7.515335275607818750e+13 4.473776605375409665e-01 6.114231913800488201e+02
7.514908760604675000e+13 4.475453566020508589e-01 6.114407928491247048e+02
7.514482243817654688e+13 4.477130549207031240e-01 6.114583924534236985e+02
7.514055725247070312e+13 4.478807554967647597e-01 6.114759901932785624e+02
7.513629204892089062e+13 4.480484583339847116e-01 6.114935860690750360e+02
7.513202682753598438e+13 4.482161634354141500e-01 6.115111800811240528e+02
7.500278146877300000e+13 4.483838708047845900e-01 6.111894775038626904e+02
7.499851568866001562e+13 4.485518992880693778e-01 6.112070927465520072e+02
7.499424989069096875e+13 4.487199300524939982e-01 6.112247061204177498e+02
7.498998407485753125e+13 4.488879631018107830e-01 6.112423176258446347e+02
7.498571824115993750e+13 4.490559984394362769e-01 6.112599272631817939e+02
7.498145238959846875e+13 4.492240360687766443e-01 6.112775350327773367e+02
7.497718652017337500e+13 4.493920759932377718e-01 6.112951409349785763e+02
7.497292063288204688e+13 4.495601182163452281e-01 6.113127449701460137e+02
7.496865472773048438e+13 4.497281627412716976e-01 6.113303471386026331e+02
7.496438880471320312e+13 4.498962095716486087e-01 6.113479474407191674e+02
7.496012286382760938e+13 4.500642587109873749e-01 6.113655458768538438e+02
7.495585690507395312e+13 4.502323101627032087e-01 6.113831424473556808e+02
7.495159092845250000e+13 4.504003639301907280e-01 6.114007371525702865e+02
7.494732493396062500e+13 4.505684200169744469e-01 6.114183299928575934e+02
7.494305892159860938e+13 4.507364784264383251e-01 6.114359209685617316e+02
7.493879289136670312e+13 4.509045391619866394e-01 6.114535100800293321e+02
7.493452684326228125e+13 4.510726022271330793e-01 6.114710973276187360e+02
7.493026077728848438e+13 4.512406676251549675e-01 6.114886827116629320e+02
7.492599469343982812e+13 4.514087353596854535e-01 6.115062662325328802e+02
7.492172859171943750e+13 4.515768054339912019e-01 6.115238478905598640e+02
7.491746247212757812e+13 4.517448778514824292e-01 6.115414276860913105e+02
7.491319633465876562e+13 4.519129526157747434e-01 6.115590056194956787e+02
7.490893017931612500e+13 4.520810297301376401e-01 6.115765816911043657e+02
7.490466400609704688e+13 4.522491091980836431e-01 6.115941559012750304e+02
7.490039781500178125e+13 4.524171910230085913e-01 6.116117282503529395e+02
7.489613160603345312e+13 4.525852752081780395e-01 6.116292987386690356e+02
7.489186537918945312e+13 4.527533617570936864e-01 6.116468673665790448e+02
7.488759913446428125e+13 4.529214506733735268e-01 6.116644341344514260e+02
7.488333287186107812e+13 4.530895419602962715e-01 6.116819990426187132e+02
7.487906659137723438e+13 4.532576356213562363e-01 6.116995620914357232e+02
7.487480029301873438e+13 4.534257316597085641e-01 6.117171232812214612e+02
7.487053397677148438e+13 4.535938300793062039e-01 6.117346826123787196e+02
7.486626764264721875e+13 4.537619308830778131e-01 6.117522400852029705e+02
7.486200129064045312e+13 4.539300340746335594e-01 6.117697957000609676e+02
7.485773492075145312e+13 4.540981396573538498e-01 6.117873494572953632e+02
7.485346853297759375e+13 4.542662476347320566e-01 6.118049013572601780e+02
7.484920212731912500e+13 4.544343580101414815e-01 6.118224514002966998e+02
7.484493570377343750e+13 4.546024707870819359e-01 6.118399995867603138e+02
7.484066926234076562e+13 4.547705859689229468e-01 6.118575459169912847e+02
7.483640280302425000e+13 4.549387035589379513e-01 6.118750903913213506e+02
7.483213632582412500e+13 4.551068235604960877e-01 6.118926330100911173e+02
7.480157076315056250e+13 4.552749459771959772e-01 6.118384778813257299e+02
7.479730413989503125e+13 4.554431382364620973e-01 6.118560220419119560e+02
7.479303749874051562e+13 4.556113329193866024e-01 6.118735643467244927e+02
7.478877083969587500e+13 4.557795300290147233e-01 6.118911047960707492e+02
7.478450416275560938e+13 4.559477295689295939e-01 6.119086433903121360e+02
7.478023746792285938e+13 4.561159315424055949e-01 6.119261801297797092e+02
7.477597075519210938e+13 4.562841359530460106e-01 6.119437150148386309e+02
7.477170402456362500e+13 4.564523428042107089e-01 6.119612480458268919e+02
7.476743727603765625e+13 4.566205520992833167e-01 6.119787792230870309e+02
7.476317050961443750e+13 4.567887638416234242e-01 6.119963085469571524e+02
7.475890372529709375e+13 4.569569780344874821e-01 6.120138360177652430e+02
7.475463692307439062e+13 4.571251946817007639e-01 6.120313616358987474e+02
7.471793349141364062e+13 4.572934137861802140e-01 6.119603433016926601e+02
7.471366651728821875e+13 4.574617186487385245e-01 6.119778716942333858e+02
7.470939952525831250e+13 4.576300259774597756e-01 6.119953982335109686e+02
7.470513251532417188e+13 4.577983357757189342e-01 6.120129229198657868e+02
7.470086548748031250e+13 4.579666480471102918e-01 6.120304457536601603e+02
7.469659844172698438e+13 4.581349627949982684e-01 6.120479667352326487e+02
7.469233137806440625e+13 4.583032800227437309e-01 6.120654858649210155e+02
7.468806429649284375e+13 4.584715997337209803e-01 6.120830031430651843e+02
7.468379719701251562e+13 4.586399219312872200e-01 6.121005185700022366e+02
7.467953007962368750e+13 4.588082466188129760e-01 6.121180321460716414e+02
7.467526294432371875e+13 4.589765737997886785e-01 6.121355438716256003e+02
7.467099579110425000e+13 4.591449034778967708e-01 6.121530537470337094e+02
7.466672861997700000e+13 4.593132356560479801e-01 6.121705617725873481e+02
7.466246143093359375e+13 4.594815703379551142e-01 6.121880679486611143e+02
7.465819422397142188e+13 4.596499075270807366e-01 6.122055722756025489e+02
7.465392699909931250e+13 4.598182472264482068e-01 6.122230747537140587e+02
7.464965975630892188e+13 4.599865894397528465e-01 6.122405753833677409e+02
7.464539249559760938e+13 4.601549341704634921e-01 6.122580741649118181e+02
7.464112521697421875e+13 4.603232814215962865e-01 6.122755710986474469e+02
7.463685792043326562e+13 4.604916311967294784e-01 6.122930661849341050e+02
7.463259060597498438e+13 4.606599834992353149e-01 6.123105594241112613e+02
7.462832327359387500e+13 4.608283383326747806e-01 6.123280508165348692e+02
7.462405592329303125e+13 4.609966957002998855e-01 6.123455403625314375e+02
7.461978855507271875e+13 4.611650556054517902e-01 6.123630280624349780e+02
7.461552116893029688e+13 4.613334180515982763e-01 6.123805139165933724e+02
7.461125376486885938e+13 4.615017830419806399e-01 6.123979979253308557e+02
7.460698634288006250e+13 4.616701505802892624e-01 6.124154800890181605e+02
7.460271890296985938e+13 4.618385206696349887e-01 6.124329604079650835e+02
7.459845144513564062e+13 4.620068933134815481e-01 6.124504388825185970e+02
7.459418396937762500e+13 4.621752685151828133e-01 6.124679155130145318e+02
